,User,Tweet
10503,Oprah,@phatbat splendid re-Birth day!
10504,Oprah,@blksongbird WOW he and his team @jphro are true servants. Trying to get thousands of people out of tents and back home.
10505,Oprah,@jdmami thanks for that.
10506,Oprah,"@Denise8462 yes , look how he turned that accident into a FORCE to help others."
10507,Oprah,@TheDailyOWN @sherisalata no she was napping.
10508,Oprah,"@JojieD 'preciate you, for doing that. Thanks"
10509,Oprah,"@KittenLasers thanks ""biggest fans"""
10510,Oprah,@MarzialiLucas still can't figure out how you iron hair ribbons when you live in a tent. Takes a lot of pride and care to do that.
10511,Oprah,“@laurarocks323: @Oprah this is such a eye opening view of Haiti!!! Sean penn has done so much good there . So glad you agree
10512,Oprah,@tina_louise_007 what a great thought.
10513,Oprah,"@GreeneSusan yep,what he and his @jphro team have done and are doing is God's work using human minds and hands."
10514,Oprah,@OWNViewers thanks... Got a new tv..and can't find my OWN channel.So frustrating!
10515,Oprah,@BirungiIves yep. Please do.:)
10516,Oprah,"@mayawatson @ownviewers @sherisalata fun day , hangin with girlfriends.."
10517,Oprah,@jphro hey guys..show coming on in 20 mins on OWN  let me know what you think. Received beautiful letter from Ron .
10518,Oprah,"@SchnauzerBoutiq we've got to get OWN to Australia. I'm not off the air, working harder than ever."
10519,Oprah,@OWNViewers @sherisalata didn't respond   to my tweet. we were hiking earlier.thanks for birthday wishes.
10520,Oprah,@tylerperry hey Tyler are you gonna watch Sean and me in Haiti coming on in 25 mins.
10521,Oprah,@SheriSalata wanna come over and watch Next Chapter with me? Can you get here in 30 mins?
10522,Oprah,As a birthday present could u all watch NEXT CHAPTER   Sean Penn in Haiti with me tonite on OWN 9/8 ctrl.  That would be a great gift .
10523,Oprah,Thanks All for Birthday wishes.
10524,Oprah,@HurtadoCNN People. the fact that they live and practice their religion and not just talk  about it.That's why u feel a calm n the chaos.
10525,Oprah,"@MomOnWarpath definitely n Cleveland ,go to channel finder on Oprah.com. Or some 1 from Cleveland please respond. depends on  cable carrier."
10526,Oprah,"@LizLegunsen for sure. People everywhere say ""Namaste"" and seem to mean it!"
10527,Oprah,@brittneygriff for OWN.
10528,Oprah,"@PassionFruit10 u definitely should. It's 
 Like nothing u've ever experienced. Will touch your soul. The people are Calm and Kind. Namaste."
10529,Oprah,"Happy Saturday tweeps. Great to travel, but even greater to back in beautiful USA. India experience was AWEsome. Expands your humanity."
10530,Oprah,WiFi a little shaky in the countryside.  Sorry I can't join the tweet party.
10531,Oprah,"Tweeps, I'm still in India.  Hope u're watching Morgan Freeman's #MasterClass.  He has some Masterful things to say."
10532,Oprah,I hope u'all support the film #RedTails this wknd.  Talk to George Lucas all about it on NEXT CHAPTER this Sunday
10533,Oprah,@sexylovek it's repeating now.
10534,Oprah,Tweeps what did u'all think of ROOTS reunion?
10535,Oprah,"@africaatl @oprahwinfreynet @sherisalata doing another hr. with Cicely alone,interview with her was remarkable."
10536,Oprah,Join me and the cast of Roots in a toast to MLK tonite at my house on OWN 9/8 c.
10537,Oprah,@mynameiskhan94 now turning into day. Jet lagged and need to sleep.
10538,Oprah,@Harneetsin I'm In the slums tomorrow. Then dinner w/ traditional family of 4 generations. Seeing it all.
10539,Oprah,@ashmygullu not without their permission.
10540,Oprah,"@prash_prince extraordinary, LOOOVE the family traditions, I now ""get it""."
10541,Oprah,"@FarahKhanAli was so great meeting you and all the beautiful Bollywooders. Directors, poets, screenwriters, what a nite!"
10542,Oprah,@Niksym Big time!
10543,Oprah,"@FarahKhanAli, just opened your gift..WOW! What a fun nite , eh?"
10544,Oprah,@itsmanasi now trying to figure out how to get out of it!
10545,Oprah,@OWNViewers hey thanks again .
10546,Oprah,@1MONIQUECASH Morgan did an awe inspiring job on MasterClass!
10547,Oprah,@Sleephead2 he's coming up soon on OWN @SheriSalata what date Sheri?
10548,Oprah,@Brown7778 back this spring. All new episodes. The baby comes home!
10549,Oprah,"@luisitafernanda wow, do I love Sidney, and Morgan and I call ourselves cousins, we're both from Miss, His MasterClass on OWN soon."
10550,Oprah,"8k miles away. Can't see OWN but hope you're watching. Did the ""fat"" conversation already happen?"
10551,Oprah,"@MissNonhle was HARD..., but WE did it!!!"
10552,Oprah,@EmmSlabbert hello from joburg!
10553,Oprah,"@Maphaneng thanks it's was a beautiful ,historic day!"
10554,Oprah,"Still in Africa, hanging out with new 12 th graders. Hope y'all watch @GovChristie  tonite 9/8c. OWN followed by  Goldie Hawn MasterClass."
10555,Oprah,@GovChristie hope u and your family are watching OWN  tonite. 9/8c Thanks again for giving me the time. Hope  u enjoyed the truffle popcorn.
10556,Oprah,Victory Day!  All girls are off to college. Some start tomorrow here in South Africa! http://t.co/S3ibF0ME
10557,Oprah,Greetings From South Africa... http://t.co/cJNv529O
10558,Oprah,@tweet_sara13 a year is a long time to be made complete by a tweet..but here goes.
10559,Oprah,@SpiritualSteve5 need more than a tweet my friend to gain your trust.
10560,Oprah,@SuzeOrmanShow beautiful offering of information. Sitting here with foot nanny Gloria who's nodding every minute from all your advice.
10561,Oprah,"@SuzeOrmanShow yes..""don't hold onto what's holding you down"""
10562,Oprah,@vikkiziegler  so agree with you about divorce epidemic.
10563,Oprah,"@NoManAlone actually I decided to wait to closing time to not stand in line, got out quickly."
10564,Oprah,"@SuzeOrmanShow so good he was able to go THERE, because you kept asking ""why""."
10565,Oprah,@AkiLJohnson @suzeormanshow but we could all see they did..em hmm
10566,Oprah,@SuzeOrmanShow love the truth pledge everyone go to Oprah.com and download your own.
10567,Oprah,@Sleephead2 saving and tithing.22
10568,Oprah,@SuzeOrmanShow great job getting people to stand in their truth. Can't fix what u won't acknowledge. #moneyclass on OWN right now.
10569,Oprah,"@AmaliaOnTheGo @suzeormanshow yes ""not defined by your debt, but your desires"""
10570,Oprah,@josephc53 nahhh not a bit!
10571,Oprah,@idkjade u r welcome. Finally arrived!
10572,Oprah,@Emkabre @suzeormanshow no stupid :)all fun and info. Watch the money class comin on in 10 mins on OWN
10573,Oprah,“@audacityhope12: @Oprah #OWN is shaping up nicely. Keep up the GREAT work!” thanks audacity!
10574,Oprah,"@josephc53  in my makeup room , while getting a pedicure. Haven't had one since Oct.  Feet are SCREAMING."
10575,Oprah,@Peemarie I get to call on @SuzeOrmanShow for personal money advice. Here's your chance in 14 mins #moneyclass on OWN.
10576,Oprah,@Peemarie even people who have money need to know how to hold on to it. Where to invest and NOT. That's why I'm checking @SuzeOrmanShow .
10577,Oprah,@ElizabethJosli1 nice. Thank you. See you again Sunday I hope.
10578,Oprah,@SuzeOrmanShow warming up my t.v while getting a pedi. Ready for Money Class. We need it!
10579,Oprah,"@No1Dallas we're trying to work the Sunday thing, one hr at a time. thanks."
10580,Oprah,"@evamuchtar nope, sorry."
10581,Oprah,"@Jay_DoubleD_A got a network Jay,24/7. Give me a look see."
10582,Oprah,@CarolineVGray @suzeormanshow today it's all I have.But a good start. Come on give it a look see.
10583,Oprah,@SuzeOrmanShow is giving away essential money wisdom and 50k to some astute viewer. OWN 9/8 central. I'm getting pedi and ready to watch.
10584,Oprah,for everyone who answered yes to needing more money @SuzeOrmanShow coming up on OWN in 30 mins. Is the beginning of your answer.
10585,Oprah,@stephenmmayes thanks for correction
10586,Oprah,@TsikiDirtyMoney yea I do. That's me in the green VW bug!
10587,Oprah,"Thank you all for you support of NEXT CHAPTER and MASTERCLASS because of y'all , both did very well last nite."
10588,Oprah,@mayawatson just seeing if you're awake!
10589,Oprah,"Ok was trying to get your attention, now headed to DMV to renew drivers license. Then off to Africa."
10590,Oprah,Thought I'd get your attention with that last tweet. I'm not giving it away but @SuzeOrman is tonight 9/8 central on  MONEY CLASS  on OWN.
10591,Oprah,@beautifulvalent Next Chapter  Joel Osteen  runs again next week 8/7 central leading into Chris Christie .
10592,Oprah,@Janefonda did a great rating. I'm so glad people and tweeple watched cause you were AWE inspiring.Thanks tweeps!
10593,Oprah,"@MalisaAli if you're central or pacific time Gayle leads 8 o clock hr.If you're eastern, you're watching now, I hope."
10594,Oprah,"@JoshuaCosby ""just be yourself ""; the  best advice for anybody, no matter what you're doing."
10595,Oprah,@braarich yes I'm so proud of them. All going to college!
10596,Oprah,CBS this Morning Gayle coming up in 8 o'clock hr.
10597,Oprah,@Stape5 next Sunday 8/7 central leading in to new Next Chapter.
10598,Oprah,@GayleKing ROCK STEADY this is your moment!  CBS this Morning.
10599,Oprah,"Morning tweeps..I'm up early to watch CBS morning news. Gayles debut. 4  25 years she watched my show while working out ,now I will."
10600,Oprah,"@take__two @gayleking @charlierose Gayle got bigger offer, more exposure from CBS. I could not be happier for her.She Loves news."
10601,Oprah,@cha_cha89 @joelosteen @bishopjakes you shall see the Bishop this season on NEXT CHAPTER.
10602,Oprah,@TEAMPNKFRIDAY @janefonda ESPECIALLY at 18. You can save yourself Years!
10603,Oprah,@CarpeDiemJBS back and forth. Here in Chicago now.
10604,Oprah,"@Janefonda dear, Dear Jane , Bravo and thank you again, your  honesty and open heart was a gift to all who watched  Love you!"
10605,Oprah,“@johncipolletta: @Oprah @Janefonda This is brilliant and such a gift” this show her words such gift!
10606,Oprah,"@Janefonda ""I knew that I would die rich and not whole"" ."
10607,Oprah,"@KJstylist I know. Wrote that one down.""when you're afraid ,embrace it""."
10608,Oprah,@OprahsHubby didn't know I had a hubby. Hi!
10609,Oprah,You have to face your fears or else you get soggy.@Janefonda #MasterClass  Gotta say this to me  is GREAT television.
10610,Oprah,@codykingston09 I know I  told   U @Janefond brought the good stuff to #MasterClass .
10611,Oprah,"@spicywifey @jubileemagazine @janefonda ""Empathy is Revolutionary!"" another great lesson."
10612,Oprah,"@Janefonda meeting with Vietnam veterans bravest thing ever. ""we have to listen to each other, even when we don't agree"".#MasterClass"
10613,Oprah,"“@Odidda: ""KnowThine Enemy..."" -Jane Fonda @Oprah #MasterClass” I know she's a quote a minute."
10614,Oprah,@wouldnotmind @joelosteen @tylerperry Tyler loved it. He texted me.
10615,Oprah,"@fraydelin_munoz that's all it takes to get you to believe in yourself,then the real work begins."
10616,Oprah,@CJBgirlno1elses you're already somebody
10617,Oprah,@PhoebeFeed questions about different areas of life as they're looking directly thru lens.
10618,Oprah,@MZDIVINE2 every word a gem@Janefonda
10619,Oprah,Often that's all it takes is an affirmation from someone who believes in you @Janefonda #MasterClass
10620,Oprah,"@DonnaYaMamaaa I know, first time I saw it I called Jane in tears and told her how inspired I was by her Truth."
10621,Oprah,Don't y'all find @Janefonda so damn HONEST and compelling on MasterClass right now.
10622,Oprah,"Wow, how honest is @Janefonda ""my mother died, I could get a lot of attention"""
10623,Oprah,"Hope ur still watching I learned so much fro @Janefonda  MasterClass. Don 't strive to be perfect, strive to be whole."
10624,Oprah,Stay tuned @Janefonda is AWESOME in this MasterClass!
10625,Oprah,"@JoelOsteen  ""Contentment that you're fulfilling your destiny""..who can ask for more than that?"
10626,Oprah,"@ann_wins ""you can move past disappointment,people have been beaten down enough by life""@JoelOsteen #NextChapter"
10627,Oprah,"""people are hungry for a message of hope @JoelOsteen . ""I don't have to be religious to have a relationship with God""."
10628,Oprah,@zizwe had them all to my house ..so cool!
10629,Oprah,@ann_wins that's why I believe his message resonates.  He preaches God wants you to be a victor not a victim!
10630,Oprah,"@CarpeDiemJBS @gayleking @kmbowsundy nope she was rehearsing all day, and we're opposite ends of the country. She's going to be great!"
10631,Oprah,@patrickontwit delayed my trip to Africa so I can watch @GayleKing  tomorrow morning on CBS. So excited for her!
10632,Oprah,"@kev_martin  agree. so hard to ""surrender all"" when you're struggling, but that 's the time to do it!"
10633,Oprah,@cheniselytrelle @oprahwinfreynet @joelosteen so agree.
10634,Oprah,@ann_wins thanks so much.#NextChapter
10635,Oprah,"@TheDailyOWN @sherisalata several, serial killer. Mom sex addict."
10636,Oprah,"Prospering not just material things, it's peace in your mind@JoelOsteen .#oprahsnextchaper"
10637,Oprah,@Deelaney small country church.But lots of noise!
10638,Oprah,@jemooseq great question. Both rock in their own lane!
10639,Oprah,"@swepeach @tylerperry @joelosteen we did, sang for an hour!"
10640,Oprah,@PastorVeronica can u believe he preached 1st sermon  and then father died?#oprahsnextchaper
10641,Oprah,@DennisMTiffany Are u watching NEXT CHAPTER?
10642,Oprah,"@GospelMUpdate @nada0971 so true , one of the most impressive things about this church is it's support systems for comgregatioj."
10643,Oprah,"Just walked in the door, thanks for watching NEXT CHAPTER on OWN."
10644,Oprah,@FrannyLifeClass let me know what you think.
10645,Oprah,@GeorgeDScarlett I like to watch in real time.  Think I'll make it  :05 mins to landing.
10646,Oprah,@creioleking spent the same amount of time with T.D.Jakes. Not edited yet.
10647,Oprah,Flying home trying to get there by NEXT CHAPTER please tune in 9/8 central.
10648,Oprah,@BrodyStuart1 @mynameisbrody  of course I asked him about gay people.
10649,Oprah,Ok tweeps signing off Stedman's calling. Join me for tweet party during Next Chapter tomorrow at 9/8 ctrl
10650,Oprah,@ladyhold Gayle said at the time I looked like I put my finger in a socket. must admit she was right.
10651,Oprah,@CrusePhoto indeed.skinny or stout :)!
10652,Oprah,@parakramrana thanks for sharing from the other side of the world.
10653,Oprah,@MyTinyPages I'm not a good judge for a Children's book. But love that parents start as early as possible reading.
10654,Oprah,@joy_poetic I hr. Let me hear from you during or after.
10655,Oprah,"@DiamondEventAtl late , but finally!"
10656,Oprah,"@OWNViewers @richardbranson he's always adventuring somewhere, at least your husband is home."
10657,Oprah,@joy_poetic she's for real in all areas. She BRINGS IT to MasterClass tomorrow night..10/9 ctrl
10658,Oprah,@Blackbird_43 that's too far :)
10659,Oprah,@OWNViewers Love him. You are right. He's a great visionary.
10660,Oprah,@ladyhold and HAIRDOS.Whoa!
10661,Oprah,"@audacityhope12 @chocol8boo gone.same issue, not enough people wanted to see it. Trial and error."
10662,Oprah,@anniesextonxox why? It means?you're not just talking in space. I hear you.
10663,Oprah,"@carlotta72 when u start ur Own network, I'll be easier on u. :). thanks for hangin in."
10664,Oprah,"@Chocol8boo we took off, not enough support."
10665,Oprah,"@SeanMartinelli I know Sean, Thanks."
10666,Oprah,"@AmiraSaid My OWN Story? Maybe, having this challenge has made the whole journey more  interesting."
10667,Oprah,"@audacityhope12 yep once they get GRADUATED. So proud, that's next Saturday!"
10668,Oprah,@CrusePhoto WOW! Was this for real and not staged? Either way it's gorge!
10669,Oprah,@wouldnotmind thanks again! Let's do it again tomorrow nite y'all. 9/8 ctrl.
10670,Oprah,“@OWNViewers: @oprah Twitter party! Love our #OWNSundayNIghts! Can't wait for Jane Fonda and Joel Osteen. Who was more surprising?” Jane.
10671,Oprah,"@CrusePhoto couldn't open link, can you resend."
10672,Oprah,"@GrowingOWN hey thanks, guess this means you'll be watching Joel Osteen tomorrow at 9/8ctrl on OWN?"
10673,Oprah,"@nada0971 march , April, or May."
10674,Oprah,"@audacityhope12 nope, but I am thinking about going completely natural. no perm,no straightening."
10675,Oprah,"@nada0971  me too, talking to them both about joining me. And Canada station will decide if I AM airs there."
10676,Oprah,@TakeItEasyWear I'm going to rerun I AM on a week night in prime time and give people another chance to see it. It's worthy.
10677,Oprah,"@Jer_Cox @oprahwinfreynet Tahnaks..Jan 22, 9/8 ctrl.  most intriguing guy, Obstacles he overcame to do STAR WARS will make u never give up."
10678,Oprah,@SheaPage glad about your #renewedfaith
10679,Oprah,"@dunnjc88 Finally! glad you got it, what a fiasco."
10680,Oprah,@teamqandr sad why?
10681,Oprah,"@isndonna HE brought his truth,agree!"
10682,Oprah,"Been shooting all day for Next Chapter, gettin' ready for  Joel Osteen Sun 9pm on OWN. Waitin' for Gayle on CBS Mon.8am"
10683,Oprah,@piersmorgan thanks kind sir.
10684,Oprah,@MalisaAli @oprahwinfreynet yes headed to the treadmill. To take my own advice.
10685,Oprah,"@Sleslie1 @iamstevent ""God IS the Music."" Thanks for watching."
10686,Oprah,@FrannyLifeClass proud of both of those shows and so glad you noticed.
10687,Oprah,Thanks All for watching. Joel Osteen is next week.
10688,Oprah,@TexasAlum wow. WTVF with Chris Clark :)
10689,Oprah,“@SPNFetish: @Oprah That was an amazing interview with Steven Tyler! He is so wonderful and such a sweet soul!”  I agree. It's On in LA now.
10690,Oprah,"@PeterWalsh @OprahWinfreyNet WOW Peter never saw anything like that, really FELT for Kim."
10691,Oprah,@SheriSalata hey I think this is really moving with the friends coming to the house.
10692,Oprah,@PeterWalsh @OprahWinfreyNet hey Pete love the meeting with fam and friends first.
10693,Oprah,Thank you all for joining me for launch of NEXT CHAPTER . I so appreciate your support. More great insights to share every Sunday nite. Love
10694,Oprah,@MissLeeq got enuf working peeps for now. And enuf lawyers too. But find a way to find yourself. nothing else matters.
10695,Oprah,@mama_badger @iamstevent no not a bit I love the woods. More than beach.
10696,Oprah,"@majorpayne44 hey, u r right..didn't think that til now!#oprahsnextchaper"
10697,Oprah,@rystle happy birthday!
10698,Oprah,"@kjrlivlife4ll @ownviewers good idea, we've asked Clint several times. he was always filming."
10699,Oprah,"""if you play , I'm gonna play""..go Erin Brady, newly engaged to @IamStevenT."
10700,Oprah,@djSANDRAd @iamstevent lot of pain and sadness she's endured. Don't think u want that part.
10701,Oprah,@funjamin @sherisalata do you believe in Love?
10702,Oprah,"@phil_rosenthal our idea of keeping a little ""behind the scenes"" I really like too."
10703,Oprah,@sallstar65 hellur. MornTing!
10704,Oprah,"Telling the truth about abandoning your kids, hard to do but IamStevenT did it."
10705,Oprah,@nada0971 @iamstevent @SheriSalata very much so#oprahnextchapter
10706,Oprah,"@hydeparkmom @IamStevenT makes my Yosemite ""Owl"" pj's ok."
10707,Oprah,@phil_rosenthal what do you think so far? Isn't he so Himself?
10708,Oprah,@phil_rosenthal @hydeparkmom yes Phil I would have. But we're not in Broadcast anymore..that's for sure. How's chi?
10709,Oprah,"@SheriSalata let's get a ""crying during climax "" trend going. #oprahnextchapter"
10710,Oprah,"Wish @IamStevenT told me during interview he was planning on getting engaged, I wonder if he even knew?"
10711,Oprah,That Jane Fonda MasterClass is AWESOME y'all! next Sunday after Joel Osteen Next Chapter!
10712,Oprah,@SheriSalata just saw promo for future NC's ..Kudo's to our team!
10713,Oprah,"@SheriSalata hey Sheri, are you back in Chicago jon?"
10714,Oprah,"@IamStevenT still can't believe you answered that ""LSD"" question so honestly!"
10715,Oprah,@Sleephead2 his or mine :)?
10716,Oprah,"@corinnelson @sherisalata @oprahwinfreynet Yay! ,many great interviews to come!"
10717,Oprah,@Preciouskofi yep! Very self aware!
10718,Oprah,@LMB_Designs praying you up girl!
10719,Oprah,@kimmerz81 no thanks for sharing.
10720,Oprah,"@KThashi @iamstevent he just got engaged, not married.Gonna text him."
10721,Oprah,@nada0971 yay! Thanks for watching. Don't u think he's candid and real?
10722,Oprah,@IamStevenT where are you ? Are you watching yourself on OWN right now?
10723,Oprah,"@lorilovesparis thanks. He's fun, don't. You think?"
10724,Oprah,@MyTinyPages good projection. Already  won-done!
10725,Oprah,@CrusePhoto Gorge! Just got back from sunrise over Haleakala. Must be a special way to shoot into sun. None of mine turned out.
10726,Oprah,@AmiraSaid yep first graduation ceremony. SA high schools don't normally do. But I wanted to for 1st class.
10727,Oprah,@KrisRocks @cwebbie so good eh? Makes you think what?
10728,Oprah,@IndependentLuvR @krisrocks only on OWN right now. But I Believe the world should see it so one day I'm sure Shadyac will release online.
10729,Oprah,@AkiLJohnson make this the year you can answer with I AM. Start now like I am.
10730,Oprah,@DeniseMWilbanks WE matter.Thank you for noticing!
10731,Oprah,@RhodyGirl_D I think depends on who you are. I'm never lonely. And don't think Tom is either now. Think he was in that big ole house.
10732,Oprah,@VBlessHouston You're right. ONward!
10733,Oprah,@0w32 movie on OWN about shifting your consciousness.
10734,Oprah,@hanLaub2 I doubt it... But thanks for asking.
10735,Oprah,#SuperSoulSunday starts now.  I really really want to hear what you think of I AM.
10736,Oprah,I AM on OWN worth your time 8/7 central repeats at noon 11/central
10737,Oprah,"@slinhares10 by the way I'm on west coast just got up to pee. Saw the iPad and shouldn't have opened, going back to bed."
10738,Oprah,@slinhares10 go get a diaper :).happy new year!
10739,Oprah,@nickwois @rachelacj @krispa thank you.
10740,Oprah,@DatNumbaPhive from my kitchen live streaming the Potters House.
10741,Oprah,Happy new year to all. if you're up   watch  I AM on OWN at 8am. Rpts at noon.
10742,Oprah,@Sleephead2 live streaming TD Jakes .
10743,Oprah,@JanayDenise wavvve back!
10744,Oprah,@Pam_Mines  lot of peeps didn't like the group email. Impossible to write to everyone. Tweeting easier. Will also do Facebook. Happy N yr!
10745,Oprah,"@SeanMartinelli thanks Sean,you've been great."
10746,Oprah,"@4t9rs yep, was my first time hearing him preach. now I'm hooked."
10747,Oprah,@OWNViewers Thank you for your support.  happy new year. let me know what u think of I AM tomorrow and of course NEXT CHAPTER.
10748,Oprah,@4t9rs no about to have a MANGOrita! Gonna watch POTTER's HOUSE service with  T.D. Jakes you can stream Live at 11pm.
10749,Oprah,@Brody_Stuart @mynameisbrody hey Brody .happy new year !
10750,Oprah,"@HayleyKnight_ your misery is showing, on full display. Hope 2012 is kinder to you."
10751,Oprah,@ItsMyTyme09 so sweet thanks!
10752,Oprah,"@Janefonda U R Awesome on MASTERCLASS Jan 8th 10 pm on OWN.
happiness!"
10753,Oprah,"@Rosie truth be told being able to do shows like I AM is the reason I took on this network thing. I want the ""shift"" to happen."
10754,Oprah,"@Rosie u r so right ""shift is about to happen"" hope peeps watch I AM doc tomorrow 8 or noon. Amazing how u told me months ago and now on OWN"
10755,Oprah,@DwayneLacy91 For sure. My visit with the Osteen's airs Jan.8 10/9central on OWN
10756,Oprah,@LoriMirabelli ahh yes!
10757,Oprah,"@Deelaney I want to teach what I strive to achieve; How to fulfill the Highest expression of Self, as a human being. Living ur best life x10"
10758,Oprah,@JamieMGremmels I'm not funny enough for you?
10759,Oprah,@KatieMollo sweet:)
10760,Oprah,@mafelevi you're not alone. You're with yourself. Who should be one of the nicest people u know. New  year fa la la over rated.
10761,Oprah,@catherinevinc at least u have a car and a dog. be  grateful for small things. The big ones will follow. Bless your life don't curse it.
10762,Oprah,@Sleephead2 can u substitute grits for cornmeal since both from corn?
10763,Oprah,@Sleephead2 too floury!
10764,Oprah,@raventhomas16 watch her on OWM MasterClass Sunday nite Jan 8th ..10/ 9 central.She so inspired me! REALLY good. She's got new MOJO!
10765,Oprah,@Oprah @iamstevent 8 central 9 eastern
10766,Oprah,"@IamStevenT can't wait for u to see ""our"" show Sunday at 8.  R you still Mauin' around?"
10767,Oprah,"@CallMeSabrina so true, thanks."
10768,Oprah,@danoleacampos enough time to do ANYthing 25 yrs!!
10769,Oprah,@danoleacampos TWENTY FIVE years!
10770,Oprah,"IamStevenT , can't wait for you to see ""our"" show Sunday at 9pm. Were u @ Shep's last nite?"
10771,Oprah,@Aerocrazy9 @oprahwinfreynet @iamstevent Thanks for spreading the word.
10772,Oprah,"@maryjblige hey Mary, got your email but have new blackberry that's not working. 
Luv u back."
10773,Oprah,"“@traciarnold: Ladies, lets support @oprah's network.  You know all the reasons why.  #onwardandupward2012” and I thank you."
10774,Oprah,"@SophieBifield making dinner. Turkey stew/ last of Xmas  turkey.  Was gonna make corn fritters, but no cornmeal in the house."
10775,Oprah,"@nada0971under the stars, on the back porch with Stedman, 5 dogs and 2005  Sassicia! Thanks Steven T is a hoot!"
10776,Oprah,"@therstar @canadalifeclass away most of January, in Africa, India. so u've got time. A yr ago in  Aussie. Don't the memories get better?"
10777,Oprah,"@therstar yep care of one of the producers, whoever supervised ur trip"
10778,Oprah,Here's wishing you the best days of your life in 2012... http://t.co/hNPPvhqe
10779,Oprah,"@RitaWilson no, but got an iPod from our favorite dj and will be dancing tonite!"
10780,Oprah,"@Sleephead2 sunshine ' no clouds , 70!"
10781,Oprah,@Sleephead2 no unfortunately I don't . Grew up without them.
10782,Oprah,@No1Dallas still early in Calif. Made truffle grits and French toast for Stedman. I luv truffles. Now headed for walk with dogs. merry!
10783,Oprah,"@KellyAPritchard isn't it beautiful today, 70..headed for a walk up the canyon with dogs."
10784,Oprah,@KarmenMichael keep the ones from people I know and care about. Discard the others.
10785,Oprah,@littlerocklisa behind the gates. obviously not opening cards til this year.
10786,Oprah,@ALRinad biggest life lesson for all mankind; YOU ARE WORTHY!
10787,Oprah,@scrapp81 hello Shaws!
10788,Oprah,@MalisaAli still one of my Favorite of all time gift  giving days! As is anytime u can give to someone who really appreciates it.
10789,Oprah,@Jaimelee_fromKV like it  Beyond! Has replaced my lap top.
10790,Oprah,"@rachelsprock @justinbieber but Gayle is, just spoke to her and she was listening to Justin's Christmas cd."
10791,Oprah,Every card I received this yr had pics of families. I think that's a nice trend.
10792,Oprah,@hanena I guess u know I can't answer every email. nothing to be sad about.
10793,Oprah,"“@MrSotology: ur my new BF"" one of my new year's resolution: catch every episode of @oprah's next chapter! Starts jan 1 on OWN whoop whoop”"
10794,Oprah,@TherealZeno BIg BELIEVER!
10795,Oprah,"@DntFckWit_Ninja maybe you should change your name to something happier. ""that which is like unto itself is drawn "". Make a positive change."
10796,Oprah,@1BlakGal nice to see Bernie Mac lives on.
10797,Oprah,@KimmieMisa @janefonda and may I say she is AWEsome  in Master Class. Jan 8th 10 pm on OWN. Called her up in tears when I first saw it!
10798,Oprah,"Merry to all.  May the day bring you The  birth of Hope, and peace and all that Christ represents. May HIS Light  be reborn in us all."
10799,Oprah,@mjeyavasanth too much for a tweet but let's hook up in Jaipur or Mumbai.#TeamOprahIndia
10800,Oprah,@mjeyavasanth YES! I am coming to India next month for 1st time as part of NEXT CHAPTER!
10801,Oprah,"@ONEBROOKLYNDIVA tried ,but don't own the rights."
10802,Oprah,@theronnivp @oprahwinfreynet yep u did miss the fireplace :)
10803,Oprah,"@abhishek02088 nope been to Fiji. But been to S.A. 30 times.  ZA is great lots to see and explore. But I wouldn't choose 4 Honeymoon""."
10804,Oprah,@kimmyco43 @oprahwinfreynet wish I was there with .I'm working in California. gettin' ready for NEXT CHAPTER  Jan 1. 9pm ET OWN hope u watch
10805,Oprah,@abhishek02088 Bali for HONEYMOON.
10806,Oprah,Magalie owns Caribbean Craft employing 349 Haitian Artists. Let's hear it for Haitian Woman Power! http://t.co/AmsRFq1n
10807,Oprah,For 500k Haitians still homeless life is like the earthquake happened yesterday. Help Haiti Home. Go to http://t.co/bIGOQByL. $$ WELL spent!
10808,Oprah,In Haiti at Sean Penns camp for IDP's. Great work being done here. On way to an orphanage. Then going to see Haitian Art and artists.
10809,Oprah,@gogabs Deal! Tweet me pic of you wearing the shirt. :)
10810,Oprah,@buntaa tweets. Yes. Letters no.
10811,Oprah,"@gogabs I really like Michael Buble, will download now. Thanks."
10812,Oprah,@shezbabee since she was 21 and I 22.
10813,Oprah,@Afrouz70 Thanks. Now can I count on u to watch my new show Jan 1 on OWN?
10814,Oprah,@Jamil_W keep Living.
10815,Oprah,@EvanBrechtel yep. Thanks.
10816,Oprah,"@jewelchic HELLO MATES!! I'm home in bed, wish I was there. You must now all have a round of ""shots"" for me. Aussie! Aussie! Aussie!"
10817,Oprah,"@Biebs_Swag143 no, don't think I know anyone from Argentina. R u?"
10818,Oprah,@BlacklineTV sorry this never happened. But agree don't mess with the moula :)!
10819,Oprah,@mganglc @crusephoto agree she's beautiful. did leaf fall there ore did u place it?
10820,Oprah,@lucilaloveslea SADIE the cocker who thinks she's a debutante.
10821,Oprah,@AmiraSaid yes but going to close that out end of year. Too much to keep in touch. Will just use tweets & Facebook.
10822,Oprah,"@LaCoshia31 ""working on a better me"" luv that!"
10823,Oprah,@discobizkit76 NEXT CHAPTER my new show on OWN 9pm.
10824,Oprah,@mayawatson thought that's what I have already.
10825,Oprah,@CrusePhoto all gorgeous. Luv boy on bike. But   Ur right mother and child /money shot! U're good!
10826,Oprah,@CrusePhoto This photo is gorgeous. Where did you shoot this?
10827,Oprah,@Fuzzpot watch and see for ur self Jan 1.
